NUMERO_JRV,NOMBRE_DEPARTAMENTO,NOMBRE_MUNICIPIO,NOMBRE_CENTRO,Votantes
11510,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCOS CARIAS REYES,360
11511,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCOS CARIAS REYES,360
11512,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PETRONA LAGOS,257
11513,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. PETRONA LAGOS,257
11514,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. VICTOR MANUEL LOZANO,350
11515,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCO AURELIO SOTO,359
11516,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCO AURELIO SOTO,359
11517,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCO AURELIO SOTO,359
11518,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARCO AURELIO SOTO,358
11519,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. CRESCENCIO RODRIGUEZ,336
11520,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. CRESCENCIO RODRIGUEZ,336
11521,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. CRESCENCIO RODRIGUEZ,336
11522,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. CRESCENCIO RODRIGUEZ,336
11523,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. CRESCENCIO RODRIGUEZ,335
11524,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RAMON ROSA,307
11525,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ANTONIA CARIAS,232
11526,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ANTONIA CARIAS,231
11527,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MAURICIO BONILLA A.,271
11528,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE TRINIDAD CABAÑAS,309
11529,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE TRINIDAD CABAÑAS,308
11530,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE TRINIDAD CABAÑAS,308
11531,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. JOSE TRINIDAD CABAÑAS,308
11532,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. REPUBLICA DE HONDURAS,368
11533,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LISANDRO SAGASTUME,283
11534,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LISANDRO SAGASTUME,283
11535,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LISANDRO SAGASTUME,283
11536,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. REPUBLICA DE ESPAÑA,339
11537,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. REPUBLICA DE ESPAÑA,338
11538,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. EUGENIO MATUTE CANIZALES,257
11539,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. VICENTE CÁCERES,340
11540,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. VICENTE CÁCERES,340
11541,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. NORBERTO GUILLEN,285
11542,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JULIAN LOPEZ PINEDA,323
11543,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JULIAN LOPEZ PINEDA,323
11544,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JULIAN LOPEZ PINEDA,323
11545,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JULIAN LOPEZ PINEDA,323
11546,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JULIAN LOPEZ PINEDA,322
11547,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. CRISTOBAL COLON,239
11548,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. CRISTOBAL COLON,239
11549,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JOSE TRINIDAD CABAÑAS,312
11550,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JOSE TRINIDAD CABAÑAS,311
11551,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARIA E. DE INESTROZA,367
11552,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. FRANCISCO MORAZAN,353
11553,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. FRANCISCO MORAZAN,353
11554,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. DR. SALVADOR CORLETO,301
11555,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. DIONISIO DE HERRERA,240
11556,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. DIONISIO DE HERRERA,240
11557,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. JOSE TRINIDAD CABAÑAS,302
11558,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB REPUBLICA DE HONDURAS,356
11559,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB REPUBLICA DE HONDURAS,356
11560,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB REPUBLICA DE HONDURAS,356
11561,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB REPUBLICA DE HONDURAS,356
11562,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB REPUBLICA DE HONDURAS,356
11563,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB REPUBLICA DE HONDURAS,356
11564,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB REPUBLICA DE HONDURAS,356
11565,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB REPUBLICA DE HONDURAS,356
11566,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB REPUBLICA DE HONDURAS,356
11567,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB REPUBLICA DE HONDURAS,356
11568,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB REPUBLICA DE HONDURAS,355
11569,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB MENECA DE MENCIA,326
11570,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB MENECA DE MENCIA,326
11571,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB MENECA DE MENCIA,326
11572,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB MENECA DE MENCIA,326
11573,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. CRISTO DEL PICACHO,320
11574,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. CRISTO DEL PICACHO,320
11575,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. CRISTO DEL PICACHO,320
11576,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. CRISTO DEL PICACHO,320
11577,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. CRISTO DEL PICACHO,320
11578,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. CRISTO DEL PICACHO,319
11579,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. LA JOYA,285
11580,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. LA JOYA,285
11581,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. LA JOYA,284
11582,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. LA JOYA,284
11583,FRANCISCO MORAZAN,DISTRITO CENTRAL,CENTRO BASICO EL TREBOL,333
11584,FRANCISCO MORAZAN,DISTRITO CENTRAL,CENTRO BASICO EL TREBOL,333
11585,FRANCISCO MORAZAN,DISTRITO CENTRAL,CENTRO BASICO EL TREBOL,333
11586,FRANCISCO MORAZAN,DISTRITO CENTRAL,CENTRO BASICO EL TREBOL,333
11587,FRANCISCO MORAZAN,DISTRITO CENTRAL,CENTRO BASICO EL TREBOL,333
11588,FRANCISCO MORAZAN,DISTRITO CENTRAL,CENTRO BASICO EL TREBOL,333
11589,FRANCISCO MORAZAN,DISTRITO CENTRAL,CENTRO BASICO EL TREBOL,332
11590,FRANCISCO MORAZAN,DISTRITO CENTRAL,CENTRO BASICO EL TREBOL,332
11591,FRANCISCO MORAZAN,DISTRITO CENTRAL,CENTRO BASICO EL TREBOL,332
11592,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. MARINA DE MARADIAGA,293
11593,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ENCIENDE UNA LUZ,370
11594,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ENCIENDE UNA LUZ,370
11595,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ENCIENDE UNA LUZ,369
11596,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ENCIENDE UNA LUZ,369
11597,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. ENCIENDE UNA LUZ,369
11598,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LUIS LANDA,337
11599,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB SAN MIGUEL ARCANGEL,303
11600,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB SAN MIGUEL ARCANGEL,303
11601,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB SAN MIGUEL ARCANGEL,303
11602,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. TIM HINES,363
11603,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. ALTAGRACIA SANCHEZ MELENDEZ,339
11604,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. ALTAGRACIA SANCHEZ MELENDEZ,338
11605,FRANCISCO MORAZAN,DISTRITO CENTRAL,CEB. ALTAGRACIA SANCHEZ MELENDEZ,338
11606,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RICARDO ERNESTO MADURO ANDREWS,333
11607,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. RICARDO ERNESTO MADURO ANDREWS,332
11608,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. FRANCISCO MORAZAN,256
11609,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. LUIS LANDA,272
11610,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. INDEPENDENCIA,175
11611,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. DOLORES REINA DE WATSON,262
11612,FRANCISCO MORAZAN,DISTRITO CENTRAL,ESC. DOLORES REINA DE WATSON,261
11613,FRANCISCO MORAZAN,ALUBAREN,CEB RAMON ROSA,312
11614,FRANCISCO MORAZAN,ALUBAREN,CEB RAMON ROSA,311
11615,FRANCISCO MORAZAN,ALUBAREN,CEB RAMON ROSA,311
11616,FRANCISCO MORAZAN,ALUBAREN,ESC. JUAN MANUEL GALVEZ,274
11617,FRANCISCO MORAZAN,ALUBAREN,ESC. JUAN MANUEL GALVEZ,273
11618,FRANCISCO MORAZAN,ALUBAREN,ESC. JOSE TRINIDAD CABAÑAS,303
11619,FRANCISCO MORAZAN,ALUBAREN,ESC. JOSE TRINIDAD CABAÑAS,302
11620,FRANCISCO MORAZAN,ALUBAREN,INSTITUTO OSCAR ARNULFO FIALLOS,343
11621,FRANCISCO MORAZAN,ALUBAREN,INSTITUTO OSCAR ARNULFO FIALLOS,343
11622,FRANCISCO MORAZAN,ALUBAREN,ESC. FRANCISCO MORAZAN,237
11623,FRANCISCO MORAZAN,ALUBAREN,ESC. FRANCISCO MORAZAN,236
11624,FRANCISCO MORAZAN,ALUBAREN,ESC. JOSE CECILIO DEL VALLE,333
11625,FRANCISCO MORAZAN,ALUBAREN,ESC. FRANCISCO MORAZAN,248
11626,FRANCISCO MORAZAN,ALUBAREN,ESC. FRANCISCO MORAZAN,247
11627,FRANCISCO MORAZAN,ALUBAREN,ESC. PROHECO,232
11628,FRANCISCO MORAZAN,CEDROS,ESC. ALVARO CONTRERAS,351
11629,FRANCISCO MORAZAN,CEDROS,ESC. ALVARO CONTRERAS,350
11630,FRANCISCO MORAZAN,CEDROS,ESC. ALVARO CONTRERAS,350
11631,FRANCISCO MORAZAN,CEDROS,ESC. ALVARO CONTRERAS,350
11632,FRANCISCO MORAZAN,CEDROS,ESC. CARMEN DE CARIAS,310
11633,FRANCISCO MORAZAN,CEDROS,ESC. CARMEN DE CARIAS,309
11634,FRANCISCO MORAZAN,CEDROS,ESC. CARMEN DE CARIAS,309
11635,FRANCISCO MORAZAN,CEDROS,ESC. CARMEN DE CARIAS,309
11636,FRANCISCO MORAZAN,CEDROS,ESC. CARMEN DE CARIAS,309
11637,FRANCISCO MORAZAN,CEDROS,ESC. JOSE TRINIDAD REYES,237
11638,FRANCISCO MORAZAN,CEDROS,ESC. JOSE TRINIDAD REYES,236
11639,FRANCISCO MORAZAN,CEDROS,CEB MIGUEL PAZ BARAHONA,358
11640,FRANCISCO MORAZAN,CEDROS,CEB MIGUEL PAZ BARAHONA,357
11641,FRANCISCO MORAZAN,CEDROS,CEB MIGUEL PAZ BARAHONA,357
11642,FRANCISCO MORAZAN,CEDROS,CEB MIGUEL PAZ BARAHONA,357
11643,FRANCISCO MORAZAN,CEDROS,CEB MIGUEL PAZ BARAHONA,357
11644,FRANCISCO MORAZAN,CEDROS,ESC. ESTEBAN GUARDIOLA,311
11645,FRANCISCO MORAZAN,CEDROS,ESC. ESTEBAN GUARDIOLA,311
11646,FRANCISCO MORAZAN,CEDROS,ESC. ESTEBAN GUARDIOLA,311
11647,FRANCISCO MORAZAN,CEDROS,ESC. ESTEBAN GUARDIOLA,311
11648,FRANCISCO MORAZAN,CEDROS,ESC. ESTEBAN GUARDIOLA,311
11649,FRANCISCO MORAZAN,CEDROS,ESC. ESTEBAN GUARDIOLA,311
11650,FRANCISCO MORAZAN,CEDROS,CEB JUAN LINDO,305
11651,FRANCISCO MORAZAN,CEDROS,CEB JUAN LINDO,304
11652,FRANCISCO MORAZAN,CEDROS,CEB JUAN LINDO,304
11653,FRANCISCO MORAZAN,CEDROS,CEB JUAN LINDO,304
11654,FRANCISCO MORAZAN,CEDROS,CEB JUAN LINDO,304
11655,FRANCISCO MORAZAN,CEDROS,ESC. JOSE CECILIO DEL VALLE,186
11656,FRANCISCO MORAZAN,CEDROS,ESC. JOSE CECILIO DEL VALLE,186
11657,FRANCISCO MORAZAN,CEDROS,ESC. PEDRO NUFIO,291
11658,FRANCISCO MORAZAN,CEDROS,ESC. PEDRO NUFIO,291
11659,FRANCISCO MORAZAN,CEDROS,ESC. RAUL ZALDIVAR,298
11660,FRANCISCO MORAZAN,CEDROS,ESC. RAUL ZALDIVAR,297
11661,FRANCISCO MORAZAN,CEDROS,ESC. FRANCISCO MORAZAN,238
11662,FRANCISCO MORAZAN,CEDROS,ESC. FRANCISCO MORAZAN,237
11663,FRANCISCO MORAZAN,CEDROS,ESC. JOSE TRINIDAD CABAÑAS,200
11664,FRANCISCO MORAZAN,CEDROS,ESC. ALVARO CONTRERAS,371
11665,FRANCISCO MORAZAN,CEDROS,ESC. ALVARO CONTRERAS,371
11666,FRANCISCO MORAZAN,CEDROS,ESC. ALVARO CONTRERAS,370
11667,FRANCISCO MORAZAN,CEDROS,CEB MANUEL BONILLA,344
11668,FRANCISCO MORAZAN,CEDROS,CEB MANUEL BONILLA,344
11669,FRANCISCO MORAZAN,CEDROS,CEB MANUEL BONILLA,344
11670,FRANCISCO MORAZAN,CEDROS,CEB MANUEL BONILLA,344
11671,FRANCISCO MORAZAN,CEDROS,CEB MANUEL BONILLA,343
11672,FRANCISCO MORAZAN,CEDROS,CEB FRANCISCO MORAZÁN,335
11673,FRANCISCO MORAZAN,CEDROS,CEB FRANCISCO MORAZÁN,335
11674,FRANCISCO MORAZAN,CEDROS,CEB FRANCISCO MORAZÁN,335
11675,FRANCISCO MORAZAN,CEDROS,CEB FRANCISCO MORAZÁN,335
11676,FRANCISCO MORAZAN,CEDROS,CEB FRANCISCO MORAZÁN,335
11677,FRANCISCO MORAZAN,CEDROS,CEB FRANCISCO MORAZÁN,335
11678,FRANCISCO MORAZAN,CEDROS,CEB FRANCISCO MORAZÁN,335
11679,FRANCISCO MORAZAN,CEDROS,ESC. JAIME ROMERO ZUNIGA,236
11680,FRANCISCO MORAZAN,CEDROS,ESC. JAIME ROMERO ZUNIGA,235
11681,FRANCISCO MORAZAN,CEDROS,ESC. 17 DE JUNIO,221
11682,FRANCISCO MORAZAN,CEDROS,ESC. 17 DE JUNIO,220
11683,FRANCISCO MORAZAN,CEDROS,ESC. RURAL MIXTA RAMON ROSA,192
11684,FRANCISCO MORAZAN,CEDROS,ESC. JOSE TRINIDAD CABAÑAS,234
11685,FRANCISCO MORAZAN,CURAREN,ESC. RAMON ROSA,312
11686,FRANCISCO MORAZAN,CURAREN,ESC. RAMON ROSA,312
11687,FRANCISCO MORAZAN,CURAREN,ESC. RAMON ROSA,312
11688,FRANCISCO MORAZAN,CURAREN,ESC. RAMON ROSA,312
11689,FRANCISCO MORAZAN,CURAREN,ESC. RAMON ROSA,311
11690,FRANCISCO MORAZAN,CURAREN,CEB FRANCISCO CARDONA,224
11691,FRANCISCO MORAZAN,CURAREN,CEB FRANCISCO CARDONA,223
11692,FRANCISCO MORAZAN,CURAREN,ESC. JOSE CECILIO DEL VALLE,248
11693,FRANCISCO MORAZAN,CURAREN,ESC. JOSE CECILIO DEL VALLE,247
11694,FRANCISCO MORAZAN,CURAREN,ESC. JOSE CECILIO DEL VALLE,247
11695,FRANCISCO MORAZAN,CURAREN,ESC. PEDRO NUFIO,349
11696,FRANCISCO MORAZAN,CURAREN,ESC. MANUEL BONILLA,207
11697,FRANCISCO MORAZAN,CURAREN,ESC. MANUEL BONILLA,207
11698,FRANCISCO MORAZAN,CURAREN,ESC. FRANCISCO MORAZAN,223
11699,FRANCISCO MORAZAN,CURAREN,ESC. JOSE TRINIDAD REYES,258
11700,FRANCISCO MORAZAN,CURAREN,ESC. JOSE TRINIDAD REYES,258
11701,FRANCISCO MORAZAN,CURAREN,ESC. JOSE TRINIDAD REYES,257
11702,FRANCISCO MORAZAN,CURAREN,ESC. JUAN MANUEL GALVEZ,287
11703,FRANCISCO MORAZAN,CURAREN,ESC. LEMPIRA,227
11704,FRANCISCO MORAZAN,CURAREN,ESC. LEMPIRA,226
11705,FRANCISCO MORAZAN,CURAREN,ESC. ALFONSO GUILLEN ZELAYA,239
11706,FRANCISCO MORAZAN,CURAREN,ESC. ALFONSO GUILLEN ZELAYA,239
11707,FRANCISCO MORAZAN,CURAREN,CEB JOSE TRINIDAD REYES,217
11708,FRANCISCO MORAZAN,CURAREN,CEB JOSE TRINIDAD REYES,216
11709,FRANCISCO MORAZAN,CURAREN,CEB MARCO AURELIO SOTO,217
11710,FRANCISCO MORAZAN,CURAREN,CEB MARCO AURELIO SOTO,217
11711,FRANCISCO MORAZAN,CURAREN,ESC. LUIS LANDA,322
11712,FRANCISCO MORAZAN,CURAREN,ESC. DIONISIO DE HERRERA,347
11713,FRANCISCO MORAZAN,CURAREN,CEB FRANCISCO MORAZAN ,243
11714,FRANCISCO MORAZAN,CURAREN,CEB JOSE CECILIO DEL VALLE,361
11715,FRANCISCO MORAZAN,CURAREN,CEB JOSE CECILIO DEL VALLE,361
11716,FRANCISCO MORAZAN,CURAREN,CEB JOSE CECILIO DEL VALLE,361
11717,FRANCISCO MORAZAN,CURAREN,CEB JOSE CECILIO DEL VALLE,361
11718,FRANCISCO MORAZAN,CURAREN,ESC. RAMON ROSA,359
11719,FRANCISCO MORAZAN,CURAREN,ESC. RAMON ROSA,359
11720,FRANCISCO MORAZAN,CURAREN,ESC. JOSE TRINIDAD CABAÑAS,245
11721,FRANCISCO MORAZAN,CURAREN,ESC. JOSE TRINIDAD CABAÑAS,244
11722,FRANCISCO MORAZAN,CURAREN,ESC. JOSE TRINIDAD CABAÑAS,303
11723,FRANCISCO MORAZAN,CURAREN,ESC. JOHN F. KENNEDY,260
11724,FRANCISCO MORAZAN,CURAREN,ESC. JOHN F. KENNEDY,260
11725,FRANCISCO MORAZAN,CURAREN,ESC. JOSE CECILIO DEL VALLE,164
11726,FRANCISCO MORAZAN,CURAREN,ESC. JOSE TRINIDAD REYES,260
11727,FRANCISCO MORAZAN,CURAREN,ESC. RAMON ORTEGA,217
11728,FRANCISCO MORAZAN,CURAREN,ESC. RAMON ORTEGA,216
11729,FRANCISCO MORAZAN,CURAREN,ESC. FRANCISCO MORAZAN,310
11730,FRANCISCO MORAZAN,CURAREN,ESC. ALVARO CONTRERAS,193
11731,FRANCISCO MORAZAN,CURAREN,ESC. RURAL MIXTA ALVARO CONTRERAS,182
11732,FRANCISCO MORAZAN,CURAREN,ESC. JUAN MANUEL GALVEZ,250
11733,FRANCISCO MORAZAN,EL PORVENIR,CEB JOSE TRINIDAD REYES,343
11734,FRANCISCO MORAZAN,EL PORVENIR,CEB JOSE TRINIDAD REYES,343
11735,FRANCISCO MORAZAN,EL PORVENIR,CEB JOSE TRINIDAD REYES,343
11736,FRANCISCO MORAZAN,EL PORVENIR,CEB JOSE TRINIDAD REYES,343
11737,FRANCISCO MORAZAN,EL PORVENIR,CEB JOSE TRINIDAD REYES,343
11738,FRANCISCO MORAZAN,EL PORVENIR,CEB JOSE TRINIDAD REYES,343
11739,FRANCISCO MORAZAN,EL PORVENIR,CEB JOSE TRINIDAD REYES,343
11740,FRANCISCO MORAZAN,EL PORVENIR,CEB JOSE TRINIDAD REYES,343
11741,FRANCISCO MORAZAN,EL PORVENIR,CEB JOSE TRINIDAD REYES,343
11742,FRANCISCO MORAZAN,EL PORVENIR,CEB JOSE TRINIDAD REYES,343
11743,FRANCISCO MORAZAN,EL PORVENIR,CEB JOSE TRINIDAD REYES,343
11744,FRANCISCO MORAZAN,EL PORVENIR,CEB JOSE TRINIDAD REYES,343
11745,FRANCISCO MORAZAN,EL PORVENIR,CEB JOSE TRINIDAD REYES,343
11746,FRANCISCO MORAZAN,EL PORVENIR,CEB JOSE TRINIDAD REYES,343
11747,FRANCISCO MORAZAN,EL PORVENIR,ESC. FRANCISCO MORAZAN,88
11748,FRANCISCO MORAZAN,EL PORVENIR,CEB ALVARO CONTRERAS,364
11749,FRANCISCO MORAZAN,EL PORVENIR,CEB ALVARO CONTRERAS,363
11750,FRANCISCO MORAZAN,EL PORVENIR,CEB ALVARO CONTRERAS,363
11751,FRANCISCO MORAZAN,EL PORVENIR,CEB ALVARO CONTRERAS,363
11752,FRANCISCO MORAZAN,EL PORVENIR,ESC. 15 DE SEPTIEMBRE,302
11753,FRANCISCO MORAZAN,EL PORVENIR,ESC. 15 DE SEPTIEMBRE,302
11754,FRANCISCO MORAZAN,EL PORVENIR,ESC. 15 DE SEPTIEMBRE,302
11755,FRANCISCO MORAZAN,EL PORVENIR,ESC. 15 DE SEPTIEMBRE,301
11756,FRANCISCO MORAZAN,EL PORVENIR,CEB UNION LEMPIRA,329
11757,FRANCISCO MORAZAN,EL PORVENIR,CEB UNION LEMPIRA,329
11758,FRANCISCO MORAZAN,EL PORVENIR,CEB UNION LEMPIRA,329
11759,FRANCISCO MORAZAN,EL PORVENIR,CEB UNION LEMPIRA,329
11760,FRANCISCO MORAZAN,EL PORVENIR,CEB UNION LEMPIRA,329
11761,FRANCISCO MORAZAN,EL PORVENIR,CEB UNION LEMPIRA,328
11762,FRANCISCO MORAZAN,EL PORVENIR,CEB UNION LEMPIRA,328
11763,FRANCISCO MORAZAN,EL PORVENIR,ESC. JOSE TRINIDAD CABAÑAS,354
11764,FRANCISCO MORAZAN,EL PORVENIR,ESC. JOSE TRINIDAD CABAÑAS,353
11765,FRANCISCO MORAZAN,EL PORVENIR,ESC. JOSE TRINIDAD CABAÑAS,353
11766,FRANCISCO MORAZAN,EL PORVENIR,ESC. JOSE TRINIDAD CABAÑAS,353
11767,FRANCISCO MORAZAN,EL PORVENIR,ESC. JOSE TRINIDAD CABAÑAS,353
11768,FRANCISCO MORAZAN,EL PORVENIR,CEB MARCO AURELIO SOTO,340
11769,FRANCISCO MORAZAN,EL PORVENIR,CEB MARCO AURELIO SOTO,340
11770,FRANCISCO MORAZAN,EL PORVENIR,CEB MARCO AURELIO SOTO,340
11771,FRANCISCO MORAZAN,EL PORVENIR,ESC. JOSE CECILIO DEL VALLE,188
11772,FRANCISCO MORAZAN,EL PORVENIR,ESC. REPUBLICA DE ARGENTINA,251
11773,FRANCISCO MORAZAN,EL PORVENIR,ESC. REPUBLICA DE ARGENTINA,250
11774,FRANCISCO MORAZAN,EL PORVENIR,ESC. ESTADOS UNIDOS DE NORTE AMERICA,298
11775,FRANCISCO MORAZAN,EL PORVENIR,ESC. ESTADOS UNIDOS DE NORTE AMERICA,297
11776,FRANCISCO MORAZAN,GUAIMACA,CEBG. CARDENAL OSCAR ANDRES RODRIGUEZ,347
11777,FRANCISCO MORAZAN,GUAIMACA,CEBG. CARDENAL OSCAR ANDRES RODRIGUEZ,346
11778,FRANCISCO MORAZAN,GUAIMACA,CEBG. CARDENAL OSCAR ANDRES RODRIGUEZ,346
11779,FRANCISCO MORAZAN,GUAIMACA,CEBG. CARDENAL OSCAR ANDRES RODRIGUEZ,346
11780,FRANCISCO MORAZAN,GUAIMACA,CEBG. CARDENAL OSCAR ANDRES RODRIGUEZ,346
11781,FRANCISCO MORAZAN,GUAIMACA,CEBG. CARDENAL OSCAR ANDRES RODRIGUEZ,346
11782,FRANCISCO MORAZAN,GUAIMACA,CEBG. CARDENAL OSCAR ANDRES RODRIGUEZ,346
11783,FRANCISCO MORAZAN,GUAIMACA,CEBG. CARDENAL OSCAR ANDRES RODRIGUEZ,346
11784,FRANCISCO MORAZAN,GUAIMACA,CEBG. CARDENAL OSCAR ANDRES RODRIGUEZ,346
11785,FRANCISCO MORAZAN,GUAIMACA,CEB REPUBLICA DE MEXICO,363
11786,FRANCISCO MORAZAN,GUAIMACA,CEB REPUBLICA DE MEXICO,363
11787,FRANCISCO MORAZAN,GUAIMACA,CEB REPUBLICA DE MEXICO,363
11788,FRANCISCO MORAZAN,GUAIMACA,CEB REPUBLICA DE MEXICO,362
11789,FRANCISCO MORAZAN,GUAIMACA,CEB REPUBLICA DE MEXICO,362
11790,FRANCISCO MORAZAN,GUAIMACA,CEB REPUBLICA DE MEXICO,362
11791,FRANCISCO MORAZAN,GUAIMACA,CEPREB. ENMA ROMERO DE CALLEJAS,334
11792,FRANCISCO MORAZAN,GUAIMACA,CEPREB. ENMA ROMERO DE CALLEJAS,334
11793,FRANCISCO MORAZAN,GUAIMACA,CEPREB. ENMA ROMERO DE CALLEJAS,334
11794,FRANCISCO MORAZAN,GUAIMACA,CEPREB. ENMA ROMERO DE CALLEJAS,334
11795,FRANCISCO MORAZAN,GUAIMACA,CEPREB. ENMA ROMERO DE CALLEJAS,333
11796,FRANCISCO MORAZAN,GUAIMACA,CEPREB. ENMA ROMERO DE CALLEJAS,333
11797,FRANCISCO MORAZAN,GUAIMACA,CEB 21 DE NOVIEMBRE,360
11798,FRANCISCO MORAZAN,GUAIMACA,CEB 21 DE NOVIEMBRE,360
11799,FRANCISCO MORAZAN,GUAIMACA,CEB 21 DE NOVIEMBRE,360
11800,FRANCISCO MORAZAN,GUAIMACA,CEB 21 DE NOVIEMBRE,360
11801,FRANCISCO MORAZAN,GUAIMACA,CEB 21 DE NOVIEMBRE,360
11802,FRANCISCO MORAZAN,GUAIMACA,CEB 21 DE NOVIEMBRE,360
11803,FRANCISCO MORAZAN,GUAIMACA,CEB 21 DE NOVIEMBRE,360
11804,FRANCISCO MORAZAN,GUAIMACA,CEB 21 DE NOVIEMBRE,360
11805,FRANCISCO MORAZAN,GUAIMACA,CEB 21 DE NOVIEMBRE,360
11806,FRANCISCO MORAZAN,GUAIMACA,CEB 21 DE NOVIEMBRE,360
